stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000343896	9606.ENSP00000496168	SMARCA4	BCL11A	9606	0.956	0.0	0.0	0.0	0.063	0.076	0.9	0.56
9606.ENSP00000343896	9606.ENSP00000386660	SMARCA4	KDM3A	9606	0.972	0.0	0.0	0.0	0.062	0.0	0.65	0.924
9606.ENSP00000343896	9606.ENSP00000478887	SMARCA4	MYC	9606	0.974	0.0	0.0	0.0	0.047	0.731	0.0	0.909
9606.ENSP00000343896	9606.ENSP00000418960	SMARCA4	BRCA1	9606	0.983	0.0	0.0	0.0	0.056	0.628	0.0	0.957
9606.ENSP00000343896	9606.ENSP00000355759	SMARCA4	PARP1	9606	0.996	0.0	0.0	0.0	0.221	0.216	0.0	0.995
9606.ENSP00000343896	9606.ENSP00000490491	SMARCA4	ARID1B	9606	0.999	0.0	0.0	0.0	0.105	0.944	0.9	0.996
9606.ENSP00000343925	9606.ENSP00000379683	ESR2	CYP19A1	9606	0.925	0.0	0.0	0.0	0.048	0.056	0.0	0.923
9606.ENSP00000343925	9606.ENSP00000405330	ESR2	ESR1	9606	0.998	0.0	0.0	0.062	0.042	0.83	0.9	0.934
9606.ENSP00000344666	9606.ENSP00000351015	NF2	NF1	9606	0.97	0.0	0.0	0.0	0.049	0.0	0.0	0.97
9606.ENSP00000345751	9606.ENSP00000424827	SCNN1B	NEDD4	9606	0.996	0.0	0.0	0.0	0.0	0.968	0.0	0.898
9606.ENSP00000346148	9606.ENSP00000360290	PRKAA1	PRKAA2	9606	0.984	0.0	0.0	0.052	0.0	0.433	0.9	0.748
9606.ENSP00000346768	9606.ENSP00000379683	UGT1A9	CYP19A1	9606	0.926	0.0	0.0	0.0	0.067	0.0	0.909	0.208
9606.ENSP00000346768	9606.ENSP00000478561	UGT1A9	CYP1B1	9606	0.944	0.0	0.0	0.0	0.067	0.0	0.909	0.396
9606.ENSP00000346768	9606.ENSP00000378488	UGT1A9	CYP1A1	9606	0.966	0.0	0.0	0.0	0.073	0.0	0.909	0.631
9606.ENSP00000346768	9606.ENSP00000416002	UGT1A9	SLC35A2	9606	0.979	0.0	0.0	0.0	0.0	0.0	0.0	0.979
9606.ENSP00000346839	9606.ENSP00000385675	FN1	IL6	9606	0.9	0.0	0.0	0.0	0.087	0.0	0.0	0.895
9606.ENSP00000346839	9606.ENSP00000370473	FN1	IGFBP3	9606	0.967	0.0	0.0	0.0	0.211	0.51	0.0	0.923
9606.ENSP00000346839	9606.ENSP00000405330	FN1	ESR1	9606	0.969	0.0	0.0	0.0	0.0	0.9	0.0	0.707
9606.ENSP00000346839	9606.ENSP00000398698	FN1	TNF	9606	0.97	0.0	0.0	0.0	0.057	0.0	0.0	0.97
9606.ENSP00000346839	9606.ENSP00000363089	FN1	TLR4	9606	0.995	0.0	0.0	0.0	0.049	0.0	0.0	0.995
9606.ENSP00000347232	9606.ENSP00000368100	BLM	RAD50	9606	0.92	0.052	0.0	0.0	0.103	0.724	0.5	0.423
9606.ENSP00000347232	9606.ENSP00000369497	BLM	BRCA2	9606	0.935	0.0	0.0	0.0	0.342	0.0	0.8	0.551
9606.ENSP00000347232	9606.ENSP00000451974	BLM	XRCC3	9606	0.962	0.042	0.0	0.0	0.089	0.759	0.5	0.698
9606.ENSP00000347232	9606.ENSP00000418960	BLM	BRCA1	9606	0.974	0.0	0.0	0.0	0.437	0.691	0.5	0.742
9606.ENSP00000347232	9606.ENSP00000493712	BLM	RAD51	9606	0.998	0.042	0.0	0.0	0.437	0.97	0.5	0.891
9606.ENSP00000347232	9606.ENSP00000373952	BLM	FANCA	9606	0.999	0.0	0.0	0.0	0.344	0.994	0.0	0.835
9606.ENSP00000347942	9606.ENSP00000376345	RET	GRB2	9606	0.952	0.0	0.0	0.0	0.055	0.762	0.4	0.689
9606.ENSP00000348089	9606.ENSP00000378578	ERCC6	AFF1	9606	0.91	0.0	0.0	0.0	0.06	0.107	0.9	0.062
9606.ENSP00000348089	9606.ENSP00000385725	ERCC6	POLR2F	9606	0.958	0.0	0.0	0.0	0.0	0.909	0.5	0.16
9606.ENSP00000348089	9606.ENSP00000375809	ERCC6	ERCC2	9606	0.973	0.0	0.0	0.0	0.049	0.314	0.5	0.929
9606.ENSP00000349588	9606.ENSP00000368314	ANK2	NRCAM	9606	0.938	0.0	0.0	0.0	0.123	0.134	0.5	0.858
9606.ENSP00000349588	9606.ENSP00000455507	ANK2	OBSCN	9606	0.96	0.0	0.0	0.0	0.0	0.32	0.0	0.943
9606.ENSP00000349588	9606.ENSP00000487444	ANK2	SPTAN1	9606	0.995	0.0	0.0	0.0	0.116	0.113	0.5	0.99
9606.ENSP00000351255	9606.ENSP00000354394	STAT4	STAT1	9606	0.994	0.0	0.0	0.066	0.081	0.535	0.9	0.888
9606.ENSP00000351273	9606.ENSP00000365230	CASP8	BCL2L1	9606	0.933	0.0	0.0	0.0	0.042	0.51	0.0	0.869
9606.ENSP00000351273	9606.ENSP00000477613	CASP8	BIRC2	9606	0.971	0.0	0.0	0.0	0.085	0.784	0.0	0.865
9606.ENSP00000351273	9606.ENSP00000358327	CASP8	CASP7	9606	0.992	0.0	0.0	0.083	0.109	0.628	0.9	0.788
9606.ENSP00000351273	9606.ENSP00000398698	CASP8	TNF	9606	0.999	0.0	0.0	0.0	0.101	0.994	0.0	0.928
9606.ENSP00000351273	9606.ENSP00000498466	CASP8	FAS	9606	0.999	0.0	0.0	0.0	0.127	0.927	0.9	0.997
9606.ENSP00000352271	9606.ENSP00000418960	XRCC2	BRCA1	9606	0.954	0.0	0.0	0.0	0.186	0.0	0.5	0.897
9606.ENSP00000352271	9606.ENSP00000493712	XRCC2	RAD51	9606	0.981	0.0	0.0	0.0	0.164	0.71	0.5	0.866
9606.ENSP00000352271	9606.ENSP00000369497	XRCC2	BRCA2	9606	0.982	0.0	0.0	0.0	0.123	0.098	0.5	0.96
9606.ENSP00000352271	9606.ENSP00000466399	XRCC2	RAD51D	9606	0.999	0.0	0.0	0.0	0.114	0.949	0.9	0.999
9606.ENSP00000352271	9606.ENSP00000451974	XRCC2	XRCC3	9606	0.999	0.0	0.0	0.0	0.064	0.13	0.9	0.995
9606.ENSP00000354394	9606.ENSP00000369554	STAT1	IFNA2	9606	0.912	0.0	0.0	0.0	0.049	0.0	0.5	0.831
9606.ENSP00000354394	9606.ENSP00000405330	STAT1	ESR1	9606	0.915	0.0	0.0	0.0	0.043	0.304	0.5	0.775
9606.ENSP00000354394	9606.ENSP00000369581	STAT1	IFNB1	9606	0.954	0.0	0.0	0.0	0.106	0.0	0.5	0.906
9606.ENSP00000354394	9606.ENSP00000418960	STAT1	BRCA1	9606	0.958	0.0	0.0	0.0	0.043	0.292	0.0	0.943
9606.ENSP00000354394	9606.ENSP00000451828	STAT1	AKT1	9606	0.961	0.0	0.0	0.0	0.106	0.096	0.4	0.93
9606.ENSP00000354394	9606.ENSP00000385675	STAT1	IL6	9606	0.972	0.0	0.0	0.0	0.11	0.087	0.5	0.941
9606.ENSP00000354511	9606.ENSP00000478561	COMT	CYP1B1	9606	0.971	0.0	0.0	0.0	0.067	0.0	0.9	0.719
9606.ENSP00000354511	9606.ENSP00000378488	COMT	CYP1A1	9606	0.985	0.0	0.0	0.0	0.067	0.0	0.9	0.853
9606.ENSP00000354522	9606.ENSP00000355759	TOP1	PARP1	9606	0.936	0.0	0.0	0.0	0.06	0.628	0.0	0.831
9606.ENSP00000354923	9606.ENSP00000386881	DMD	DYSF	9606	0.959	0.0	0.0	0.0	0.042	0.0	0.0	0.959
9606.ENSP00000354923	9606.ENSP00000400365	DMD	LAMA2	9606	0.978	0.0	0.0	0.0	0.074	0.0	0.5	0.957
9606.ENSP00000355627	9606.ENSP00000398832	AGT	AGTR1	9606	0.999	0.0	0.0	0.0	0.06	0.994	0.9	0.999
9606.ENSP00000355759	9606.ENSP00000418960	PARP1	BRCA1	9606	0.974	0.0	0.0	0.0	0.085	0.596	0.0	0.935
9606.ENSP00000355759	9606.ENSP00000369497	PARP1	BRCA2	9606	0.985	0.0	0.0	0.0	0.06	0.621	0.4	0.942
9606.ENSP00000355759	9606.ENSP00000450607	PARP1	TIMELESS	9606	0.99	0.0	0.0	0.0	0.205	0.912	0.0	0.869
9606.ENSP00000355759	9606.ENSP00000358327	PARP1	CASP7	9606	0.995	0.0	0.0	0.0	0.062	0.706	0.9	0.848
9606.ENSP00000355995	9606.ENSP00000378488	HSD11B1	CYP1A1	9606	0.931	0.0	0.0	0.0	0.091	0.069	0.911	0.193
9606.ENSP00000356233	9606.ENSP00000478887	KDM5B	MYC	9606	0.966	0.0	0.0	0.0	0.074	0.328	0.8	0.762
9606.ENSP00000356771	9606.ENSP00000364709	F5	F10	9606	0.995	0.0	0.0	0.0	0.101	0.926	0.7	0.797
9606.ENSP00000356840	9606.ENSP00000418960	POU2F1	BRCA1	9606	0.919	0.0	0.0	0.0	0.07	0.722	0.0	0.713
9606.ENSP00000357643	9606.ENSP00000378699	MKI67	CDK1	9606	0.939	0.0	0.0	0.0	0.811	0.338	0.0	0.551
9606.ENSP00000358327	9606.ENSP00000477613	CASP7	BIRC2	9606	0.997	0.0	0.0	0.0	0.086	0.872	0.9	0.809
9606.ENSP00000358554	9606.ENSP00000451129	BCAS2	SNW1	9606	0.999	0.0	0.0	0.0	0.163	0.981	0.9	0.501
9606.ENSP00000358903	9606.ENSP00000378488	CYP17A1	CYP1A1	9606	0.925	0.0	0.0	0.139	0.062	0.0	0.9	0.187
9606.ENSP00000358903	9606.ENSP00000363794	CYP17A1	HSD17B8	9606	0.935	0.0	0.0	0.0	0.091	0.0	0.911	0.264
9606.ENSP00000358903	9606.ENSP00000379683	CYP17A1	CYP19A1	9606	0.971	0.0	0.0	0.249	0.048	0.052	0.906	0.614
9606.ENSP00000360293	9606.ENSP00000403954	SORBS1	TENM1	9606	0.937	0.0	0.0	0.0	0.074	0.292	0.0	0.913
9606.ENSP00000361021	9606.ENSP00000478887	PTEN	MYC	9606	0.908	0.0	0.0	0.0	0.044	0.317	0.0	0.87
9606.ENSP00000361021	9606.ENSP00000418915	PTEN	CDKN2A	9606	0.923	0.0	0.0	0.0	0.053	0.188	0.0	0.908
9606.ENSP00000361021	9606.ENSP00000430684	PTEN	IKBKB	9606	0.952	0.0	0.0	0.0	0.057	0.092	0.9	0.514
9606.ENSP00000361021	9606.ENSP00000424827	PTEN	NEDD4	9606	0.984	0.0	0.0	0.0	0.047	0.909	0.4	0.741
9606.ENSP00000361021	9606.ENSP00000451828	PTEN	AKT1	9606	0.988	0.0	0.0	0.0	0.0	0.648	0.0	0.967
9606.ENSP00000361043	9606.ENSP00000493712	RAD54L	RAD51	9606	0.992	0.042	0.0	0.0	0.737	0.709	0.0	0.903
9606.ENSP00000362183	9606.ENSP00000397026	GRIK3	GRIK2	9606	0.985	0.0	0.0	0.05	0.092	0.095	0.54	0.966
9606.ENSP00000362299	9606.ENSP00000411355	ENG	PTPRC	9606	0.91	0.0	0.0	0.0	0.052	0.0	0.0	0.909
9606.ENSP00000362873	9606.ENSP00000418438	NDUFA8	NDUFA3	9606	0.999	0.0	0.0	0.0	0.502	0.986	0.967	0.927
9606.ENSP00000363089	9606.ENSP00000430684	TLR4	IKBKB	9606	0.903	0.0	0.0	0.0	0.092	0.1	0.5	0.791
9606.ENSP00000363089	9606.ENSP00000398698	TLR4	TNF	9606	0.969	0.0	0.0	0.0	0.125	0.0	0.0	0.966
9606.ENSP00000363089	9606.ENSP00000385675	TLR4	IL6	9606	0.973	0.0	0.0	0.0	0.104	0.0	0.0	0.971
9606.ENSP00000363089	9606.ENSP00000369581	TLR4	IFNB1	9606	0.998	0.0	0.0	0.0	0.086	0.0	0.0	0.998
9606.ENSP00000363794	9606.ENSP00000378488	HSD17B8	CYP1A1	9606	0.926	0.0	0.0	0.0	0.091	0.0	0.911	0.153
9606.ENSP00000363794	9606.ENSP00000379683	HSD17B8	CYP19A1	9606	0.932	0.0	0.0	0.0	0.091	0.0	0.911	0.221
9606.ENSP00000363794	9606.ENSP00000478561	HSD17B8	CYP1B1	9606	0.933	0.0	0.0	0.0	0.091	0.0	0.911	0.241
9606.ENSP00000363822	9606.ENSP00000418960	AR	BRCA1	9606	0.908	0.0	0.0	0.0	0.0	0.612	0.0	0.773
9606.ENSP00000363822	9606.ENSP00000405330	AR	ESR1	9606	0.981	0.0	0.0	0.0	0.172	0.0	0.0	0.978
9606.ENSP00000363929	9606.ENSP00000405330	NCOA6	ESR1	9606	0.913	0.0	0.0	0.0	0.056	0.789	0.0	0.6
9606.ENSP00000365230	9606.ENSP00000367545	BCL2L1	TP73	9606	0.929	0.0	0.0	0.0	0.054	0.902	0.0	0.291
9606.ENSP00000365230	9606.ENSP00000451828	BCL2L1	AKT1	9606	0.991	0.0	0.0	0.0	0.095	0.292	0.9	0.888
9606.ENSP00000368100	9606.ENSP00000418960	RAD50	BRCA1	9606	0.999	0.0	0.0	0.0	0.072	0.994	0.54	0.762
9606.ENSP00000368632	9606.ENSP00000405330	GATA3	ESR1	9606	0.982	0.0	0.0	0.0	0.102	0.608	0.5	0.91
9606.ENSP00000369497	9606.ENSP00000498215	BRCA2	FANCB	9606	0.91	0.0	0.0	0.0	0.216	0.0	0.0	0.89
9606.ENSP00000369497	9606.ENSP00000377492	BRCA2	HMMR	9606	0.929	0.0	0.0	0.0	0.256	0.0	0.0	0.909
9606.ENSP00000369497	9606.ENSP00000373952	BRCA2	FANCA	9606	0.968	0.0	0.0	0.0	0.186	0.0	0.0	0.962
9606.ENSP00000369497	9606.ENSP00000466399	BRCA2	RAD51D	9606	0.983	0.0	0.0	0.0	0.058	0.506	0.5	0.937
9606.ENSP00000369497	9606.ENSP00000372023	BRCA2	CHEK2	9606	0.985	0.0	0.0	0.0	0.1	0.532	0.0	0.968
9606.ENSP00000369497	9606.ENSP00000493712	BRCA2	RAD51	9606	0.999	0.0	0.0	0.0	0.28	0.996	0.9	0.999
9606.ENSP00000369497	9606.ENSP00000418960	BRCA2	BRCA1	9606	0.999	0.0	0.0	0.0	0.383	0.896	0.9	0.999
9606.ENSP00000369497	9606.ENSP00000451974	BRCA2	XRCC3	9606	0.999	0.0	0.0	0.0	0.047	0.886	0.5	0.988
9606.ENSP00000369554	9606.ENSP00000385675	IFNA2	IL6	9606	0.903	0.0	0.0	0.0	0.074	0.0	0.0	0.9
9606.ENSP00000369581	9606.ENSP00000398698	IFNB1	TNF	9606	0.919	0.0	0.0	0.0	0.191	0.0	0.0	0.905
9606.ENSP00000369581	9606.ENSP00000385675	IFNB1	IL6	9606	0.922	0.0	0.0	0.0	0.185	0.0	0.0	0.908
9606.ENSP00000369857	9606.ENSP00000418960	ABRAXAS1	BRCA1	9606	0.999	0.0	0.0	0.0	0.056	0.994	0.9	0.997
9606.ENSP00000371175	9606.ENSP00000438085	GGA1	GGA3	9606	0.983	0.0	0.0	0.056	0.099	0.626	0.9	0.558
9606.ENSP00000372023	9606.ENSP00000493712	CHEK2	RAD51	9606	0.93	0.0	0.0	0.0	0.273	0.252	0.0	0.882
9606.ENSP00000372023	9606.ENSP00000418960	CHEK2	BRCA1	9606	0.999	0.0	0.0	0.0	0.218	0.842	0.5	0.997
9606.ENSP00000373347	9606.ENSP00000420321	SRGAP3	ROBO1	9606	0.979	0.0	0.0	0.0	0.0	0.132	0.9	0.784
9606.ENSP00000373952	9606.ENSP00000493712	FANCA	RAD51	9606	0.936	0.0	0.0	0.0	0.33	0.162	0.0	0.895
9606.ENSP00000373952	9606.ENSP00000418960	FANCA	BRCA1	9606	0.995	0.0	0.0	0.0	0.328	0.702	0.0	0.977
9606.ENSP00000373952	9606.ENSP00000498215	FANCA	FANCB	9606	0.999	0.0	0.0	0.0	0.095	0.998	0.9	0.999
9606.ENSP00000375632	9606.ENSP00000385725	RPS9	POLR2F	9606	0.913	0.12	0.0	0.0	0.773	0.429	0.0	0.333
9606.ENSP00000375632	9606.ENSP00000429931	RPS9	EIF3H	9606	0.933	0.0	0.0	0.0	0.345	0.833	0.0	0.443
9606.ENSP00000375632	9606.ENSP00000436049	RPS9	EIF3M	9606	0.949	0.0	0.0	0.0	0.67	0.817	0.0	0.224
9606.ENSP00000375809	9606.ENSP00000385725	ERCC2	POLR2F	9606	0.972	0.0	0.0	0.0	0.049	0.939	0.5	0.16
9606.ENSP00000375809	9606.ENSP00000452454	ERCC2	GTF2A1	9606	0.991	0.0	0.0	0.0	0.049	0.915	0.9	0.0
9606.ENSP00000376272	9606.ENSP00000472445	RFC4	POLD1	9606	0.916	0.0	0.0	0.0	0.383	0.15	0.5	0.718
9606.ENSP00000376272	9606.ENSP00000418960	RFC4	BRCA1	9606	0.94	0.0	0.0	0.0	0.27	0.164	0.5	0.827
9606.ENSP00000376345	9606.ENSP00000451828	GRB2	AKT1	9606	0.907	0.0	0.0	0.0	0.049	0.1	0.0	0.9
9606.ENSP00000376345	9606.ENSP00000484824	GRB2	MUC1	9606	0.921	0.0	0.0	0.0	0.0	0.386	0.0	0.878
9606.ENSP00000376345	9606.ENSP00000380638	GRB2	PTK2B	9606	0.951	0.0	0.0	0.0	0.076	0.636	0.0	0.866
9606.ENSP00000376345	9606.ENSP00000391669	GRB2	BCAR1	9606	0.982	0.0	0.0	0.0	0.042	0.627	0.0	0.955
9606.ENSP00000376345	9606.ENSP00000410294	GRB2	FGFR2	9606	0.993	0.0	0.0	0.0	0.055	0.733	0.9	0.756
9606.ENSP00000376457	9606.ENSP00000378699	ECT2	CDK1	9606	0.963	0.0	0.0	0.0	0.774	0.071	0.0	0.838
9606.ENSP00000377245	9606.ENSP00000496779	KEAP1	LZTR1	9606	0.909	0.0	0.0	0.0	0.066	0.0	0.9	0.106
9606.ENSP00000377245	9606.ENSP00000401878	KEAP1	KBTBD8	9606	0.916	0.0	0.0	0.094	0.0	0.094	0.9	0.104
9606.ENSP00000377245	9606.ENSP00000430684	KEAP1	IKBKB	9606	0.997	0.0	0.0	0.0	0.092	0.833	0.0	0.983
9606.ENSP00000377492	9606.ENSP00000378699	HMMR	CDK1	9606	0.931	0.0	0.0	0.0	0.829	0.094	0.0	0.59
9606.ENSP00000377492	9606.ENSP00000418960	HMMR	BRCA1	9606	0.964	0.0	0.0	0.0	0.364	0.419	0.0	0.912
9606.ENSP00000378488	9606.ENSP00000478561	CYP1A1	CYP1B1	9606	0.937	0.0	0.0	0.095	0.135	0.0	0.913	0.177
9606.ENSP00000378488	9606.ENSP00000379683	CYP1A1	CYP19A1	9606	0.953	0.0	0.0	0.251	0.0	0.052	0.913	0.334
9606.ENSP00000378488	9606.ENSP00000381607	CYP1A1	GSTP1	9606	0.974	0.0	0.0	0.0	0.109	0.045	0.9	0.735
9606.ENSP00000378699	9606.ENSP00000434614	CDK1	CDC27	9606	0.942	0.0	0.0	0.0	0.07	0.417	0.65	0.734
9606.ENSP00000379612	9606.ENSP00000477613	TAX1BP1	BIRC2	9606	0.912	0.0	0.0	0.0	0.246	0.231	0.5	0.734
9606.ENSP00000379612	9606.ENSP00000481570	TAX1BP1	TNFAIP3	9606	0.996	0.0	0.0	0.0	0.056	0.831	0.9	0.81
9606.ENSP00000379683	9606.ENSP00000405330	CYP19A1	ESR1	9606	0.927	0.0	0.0	0.0	0.042	0.056	0.0	0.925
9606.ENSP00000380638	9606.ENSP00000391669	PTK2B	BCAR1	9606	0.998	0.0	0.0	0.0	0.0	0.736	0.9	0.95
9606.ENSP00000381607	9606.ENSP00000478561	GSTP1	CYP1B1	9606	0.973	0.0	0.0	0.0	0.109	0.045	0.9	0.722
9606.ENSP00000382423	9606.ENSP00000391669	MAP3K1	BCAR1	9606	0.909	0.0	0.0	0.0	0.0	0.071	0.9	0.101
9606.ENSP00000382423	9606.ENSP00000430684	MAP3K1	IKBKB	9606	0.982	0.0	0.0	0.0	0.125	0.636	0.9	0.514
9606.ENSP00000382800	9606.ENSP00000415151	RUNX3	CBFB	9606	0.999	0.0	0.0	0.0	0.048	0.905	0.9	0.997
9606.ENSP00000384964	9606.ENSP00000417404	TMPRSS6	HFE	9606	0.933	0.0	0.0	0.0	0.042	0.0	0.0	0.933
9606.ENSP00000385675	9606.ENSP00000398698	IL6	TNF	9606	0.994	0.0	0.0	0.0	0.261	0.0	0.4	0.989
9606.ENSP00000385725	9606.ENSP00000452454	POLR2F	GTF2A1	9606	0.946	0.0	0.0	0.0	0.0	0.896	0.5	0.045
9606.ENSP00000391669	9606.ENSP00000405330	BCAR1	ESR1	9606	0.941	0.0	0.0	0.0	0.0	0.513	0.0	0.885
9606.ENSP00000394794	9606.ENSP00000498466	PTPN13	FAS	9606	0.97	0.0	0.0	0.0	0.06	0.625	0.0	0.923
9606.ENSP00000395738	9606.ENSP00000401564	TRMT2A	RANBP1	9606	0.933	0.0	0.0	0.0	0.098	0.0	0.0	0.928
9606.ENSP00000398698	9606.ENSP00000451828	TNF	AKT1	9606	0.907	0.0	0.0	0.0	0.074	0.057	0.0	0.903
9606.ENSP00000398698	9606.ENSP00000403495	TNF	LTA	9606	0.984	0.0	0.0	0.11	0.223	0.292	0.9	0.73
9606.ENSP00000398698	9606.ENSP00000498466	TNF	FAS	9606	0.997	0.0	0.0	0.0	0.128	0.292	0.0	0.997
9606.ENSP00000398698	9606.ENSP00000430684	TNF	IKBKB	9606	0.999	0.0	0.0	0.0	0.089	0.994	0.5	0.934
9606.ENSP00000398698	9606.ENSP00000477613	TNF	BIRC2	9606	0.999	0.0	0.0	0.0	0.069	0.994	0.5	0.785
9606.ENSP00000398698	9606.ENSP00000481570	TNF	TNFAIP3	9606	0.999	0.0	0.0	0.0	0.479	0.994	0.5	0.664
9606.ENSP00000401878	9606.ENSP00000496779	KBTBD8	LZTR1	9606	0.912	0.0	0.0	0.0	0.0	0.0	0.9	0.162
9606.ENSP00000405330	9606.ENSP00000451828	ESR1	AKT1	9606	0.913	0.0	0.0	0.0	0.055	0.314	0.0	0.877
9606.ENSP00000405330	9606.ENSP00000478887	ESR1	MYC	9606	0.982	0.0	0.0	0.0	0.053	0.62	0.5	0.913
9606.ENSP00000405330	9606.ENSP00000418960	ESR1	BRCA1	9606	0.999	0.0	0.0	0.0	0.0	0.904	0.0	0.995
9606.ENSP00000418915	9606.ENSP00000478887	CDKN2A	MYC	9606	0.998	0.0	0.0	0.0	0.055	0.783	0.9	0.929
9606.ENSP00000418960	9606.ENSP00000434614	BRCA1	CDC27	9606	0.923	0.0	0.0	0.0	0.082	0.0	0.9	0.23
9606.ENSP00000418960	9606.ENSP00000472445	BRCA1	POLD1	9606	0.937	0.0	0.0	0.0	0.189	0.421	0.54	0.743
9606.ENSP00000418960	9606.ENSP00000466399	BRCA1	RAD51D	9606	0.953	0.0	0.0	0.0	0.108	0.045	0.5	0.903
9606.ENSP00000418960	9606.ENSP00000451974	BRCA1	XRCC3	9606	0.953	0.0	0.0	0.0	0.058	0.045	0.5	0.908
9606.ENSP00000418960	9606.ENSP00000451828	BRCA1	AKT1	9606	0.993	0.0	0.0	0.0	0.0	0.735	0.9	0.786
9606.ENSP00000418960	9606.ENSP00000478887	BRCA1	MYC	9606	0.999	0.0	0.0	0.0	0.049	0.825	0.0	0.995
9606.ENSP00000418960	9606.ENSP00000493712	BRCA1	RAD51	9606	0.999	0.0	0.0	0.0	0.501	0.923	0.8	0.999
9606.ENSP00000429931	9606.ENSP00000436049	EIF3H	EIF3M	9606	0.999	0.0	0.0	0.0	0.897	0.997	0.9	0.871
9606.ENSP00000430684	9606.ENSP00000484824	IKBKB	MUC1	9606	0.941	0.0	0.0	0.0	0.042	0.331	0.0	0.916
9606.ENSP00000430684	9606.ENSP00000451828	IKBKB	AKT1	9606	0.99	0.0	0.0	0.0	0.152	0.775	0.9	0.57
9606.ENSP00000451828	9606.ENSP00000478887	AKT1	MYC	9606	0.928	0.0	0.0	0.0	0.0	0.169	0.0	0.918
9606.ENSP00000451974	9606.ENSP00000482313	XRCC3	RECQL4	9606	0.905	0.042	0.0	0.0	0.266	0.759	0.0	0.505
9606.ENSP00000451974	9606.ENSP00000466399	XRCC3	RAD51D	9606	0.978	0.0	0.0	0.0	0.049	0.496	0.9	0.608
9606.ENSP00000451974	9606.ENSP00000493712	XRCC3	RAD51	9606	0.998	0.0	0.0	0.177	0.067	0.955	0.5	0.93
9606.ENSP00000472445	9606.ENSP00000493712	POLD1	RAD51	9606	0.921	0.054	0.0	0.0	0.214	0.622	0.4	0.607
9606.ENSP00000474725	9606.ENSP00000478887	FBXW7	MYC	9606	0.999	0.0	0.0	0.0	0.0	0.998	0.0	0.935
9606.ENSP00000477613	9606.ENSP00000481570	BIRC2	TNFAIP3	9606	0.931	0.0	0.0	0.0	0.101	0.663	0.5	0.599
9606.ENSP00000482313	9606.ENSP00000493712	RECQL4	RAD51	9606	0.982	0.042	0.0	0.0	0.278	0.844	0.0	0.855
9606.ENSP00000490491	9606.ENSP00000496168	ARID1B	BCL11A	9606	0.967	0.0	0.0	0.0	0.044	0.053	0.9	0.685
